container_restart_count,deployment_available_replicas,deployment_replicas,hpa_current_cpu_utilization,hpa_current_replicas,hpa_desired_replicas,hpa_efficiency,hpa_target_cpu_utilization,http_error_rate,http_request_rate,http_response_time_mean,http_response_time_p50,http_response_time_p90,http_response_time_p99,http_response_time_std,http_success_rate,label,network_drop_in,network_drop_out,network_errors_in,network_errors_out,network_in,network_out,network_packets_in,network_packets_out,pod_count,pod_count_mean_3,pod_cpu_usage_cores,pod_cpu_usage_cores_mean_3,pod_cpu_usage_cores_std_3,pod_failed_count,pod_memory_usage_bytes,pod_pending_count,pod_ready_count,pod_restart_count
0,1,1,0,3,3,1.0,50,0.0,64.68179603116344,0.0154603004455566,0.0130579471588134,0.0243099212646484,0.0309915828704833,0.0083205956256952,1.0,ATTACK,0,0,0,0,20960771206,2903250784,16316408,5952416,3,3.0,0.032,0.032,0.0,0,14680064,0,3,0
0,1,1,0,3,3,1.0,50,0.0,89.73769565849943,0.0111435890197753,0.0111193656921386,0.0129146575927734,0.0137317657470703,0.0015661565119638,1.0,ATTACK,0,0,0,0,20960774518,2903262994,16316459,5952511,3,3.0,0.032,0.032,0.0,0,14680064,0,3,0
0,1,1,0,3,3,1.0,50,0.0,87.526116117077,0.0114251613616943,0.0119831562042236,0.012623119354248,0.0129554557800292,0.001184649092037,1.0,NORMAL,0,0,0,0,20960778394,2903275464,16316518,5952613,3,3.0,0.032,0.032,0.0,0,14680064,0,3,0
0,1,1,0,3,3,1.0,50,0.0,91.16268556152058,0.0109694004058837,0.0106089115142822,0.0132757186889648,0.0140322303771972,0.0019447358485128,1.0,NORMAL,0,0,0,0,20960781839,2903285957,16316570,5952701,3,3.0,0.024,0.0293333333333333,0.0046188021535169,0,14680064,0,3,0
0,1,1,0,3,3,1.0,50,0.0,64.31916185662497,0.0155474662780761,0.0115129947662353,0.0226389408111572,0.0232376956939697,0.005688181710922,1.0,NORMAL,0,0,0,0,20960785091,2903296311,16316620,5952788,3,3.0,0.003,0.0196666666666666,0.0149777612924406,0,14680064,0,3,0
0,1,1,0,3,3,1.0,50,0.0,91.9694597569586,0.0108731746673583,0.0099258422851562,0.0125237941741943,0.0127006912231445,0.0013231152550667,1.0,NORMAL,0,0,0,0,20960788463,2903307783,16316672,5952882,3,3.0,0.003,0.01,0.0121243556529821,0,14680064,0,3,0
0,1,1,0,3,3,1.0,50,0.0,63.89665153407879,0.0156502723693847,0.0132310390472412,0.023738145828247,0.0286489486694335,0.0070728638016272,1.0,NORMAL,0,0,0,0,20960791655,2903318255,16316721,5952970,3,3.0,0.003,0.003,0.0,0,14680064,0,3,0
0,1,1,0,3,3,1.0,50,0.0,84.54349017963686,0.0118282318115234,0.0109803676605224,0.0148945331573486,0.0150831031799316,0.00255227234986,1.0,NORMAL,0,0,0,0,20960794787,2903328489,16316769,5953054,3,3.0,0.003,0.003,0.0,0,14680064,0,3,0
0,1,1,0,1,1,1.0,50,0.0,24.19493915938775,0.0413309574127197,0.0444531440734863,0.0703564167022705,0.0734748172760009,0.0260939829825572,1.0,ATTACK,0,0,0,0,20960855310,2903519186,16317680,5954659,1,1.0,0.001,0.001,0.0,0,5242880,0,1,0
0,1,1,0,1,1,1.0,50,0.0,47.80236737912941,0.0209194660186767,0.0161330699920654,0.0348934650421142,0.041480369567871,0.0116268473496107,1.0,ATTACK,0,0,0,0,20960859277,2903531001,16317735,5954753,1,1.0,0.001,0.001,0.0,0,5242880,0,1,0
0,1,1,0,1,1,1.0,50,0.0,74.32255137878364,0.0134548664093017,0.0118062496185302,0.0176358699798583,0.0188758659362792,0.0033967128637757,1.0,ATTACK,0,0,0,0,20960862469,2903542577,16317784,5954842,1,1.0,0.018,0.0066666666666666,0.0098149545762236,0,5242880,0,1,0
0,1,1,0,1,2,0.5,50,0.0,54.63752181955553,0.0183024406433105,0.0179762840270996,0.0226879596710205,0.0229580688476562,0.0039356274482063,1.0,ATTACK,0,0,0,0,20960882778,2903560110,16317867,5954957,2,1.3333333333333333,0.018,0.0123333333333333,0.0098149545762236,0,5242880,1,1,0
0,1,1,0,1,2,0.5,50,0.0,75.92544856849086,0.0131708145141601,0.0120851993560791,0.0161870002746582,0.0184307861328124,0.0027981451294578,1.0,ATTACK,0,0,0,0,20960885970,2903571252,16317916,5955043,2,1.6666666666666667,0.04,0.0253333333333333,0.0127017059221717,0,5242880,0,2,0
0,1,1,0,2,4,0.5,50,0.0,43.83477348449695,0.0228129386901855,0.0203051567077636,0.0301928520202636,0.0341406345367431,0.006411219653408,1.0,ATTACK,0,0,0,0,20960926686,2903602061,16318053,5955214,4,2.6666666666666665,0.039,0.0323333333333333,0.0124230967690561,0,5242880,0,4,0
0,1,1,0,4,4,1.0,50,0.0,60.76024476172817,0.0164581298828125,0.0169117450714111,0.0218867778778076,0.0241194915771484,0.0048794170877825,1.0,ATTACK,0,0,0,0,20960930058,2903613407,16318105,5955304,4,3.333333333333333,0.063,0.0473333333333333,0.0135769412362775,0,17825792,0,4,0
0,1,1,0,4,4,1.0,50,0.0,65.86511977035248,0.0151825428009033,0.0139343738555908,0.0195719242095947,0.0225258731842041,0.00406348549673,1.0,ATTACK,0,0,0,0,20960933754,2903625505,16318161,5955399,4,4.0,0.063,0.055,0.013856406460551,0,17825792,0,4,0
0,1,1,0,4,4,1.0,50,0.0,77.70827234830941,0.0128686428070068,0.0124804973602294,0.015434980392456,0.0168520450592041,0.0022496993331756,1.0,ATTACK,0,0,0,0,20960937186,2903636721,16318214,5955488,4,4.0,0.039,0.055,0.013856406460551,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,53.52526505464439,0.0186827659606933,0.0173823833465576,0.025857400894165,0.0294754219055175,0.0061821421743551,1.0,ATTACK,0,0,0,0,20960940558,2903648787,16318266,5955582,4,4.0,0.042,0.048,0.013076696830622,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,59.7828361293633,0.0167272090911865,0.0171060562133789,0.0188747406005859,0.0196033573150634,0.002006108164479,1.0,ATTACK,0,0,0,0,20960943943,2903659904,16318317,5955669,4,4.0,0.041,0.0406666666666666,0.0015275252316518,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,87.79286237571952,0.0113904476165771,0.0101552009582519,0.0143095970153808,0.0166187000274658,0.0027563643304867,1.0,ATTACK,0,0,0,0,20960947315,2903671888,16318369,5955761,4,4.0,0.041,0.0413333333333333,0.0005773502691892,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,76.52163759760636,0.0130681991577148,0.0115246772766113,0.0170965194702148,0.0183470726013183,0.0032494035485416,1.0,NORMAL,0,0,0,0,20960951131,2903684386,16318427,5955864,4,4.0,0.041,0.041,0.0,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,73.13597003630377,0.0136731624603271,0.0127890110015869,0.0182202339172363,0.0203429985046386,0.0039081980436448,1.0,NORMAL,0,0,0,0,20960954203,2903694572,16318474,5955948,4,4.0,0.004,0.0286666666666666,0.0213619599600161,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,54.51934425547624,0.018342113494873,0.0140037536621093,0.0295344829559326,0.0386364841461181,0.0107523672959825,1.0,NORMAL,0,0,0,0,20960957335,2903705064,16318522,5956035,4,4.0,0.004,0.0163333333333333,0.0213619599600161,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,78.58475259026099,0.0127251148223876,0.0111019611358642,0.0174273490905761,0.0210391902923583,0.0044374875474233,1.0,NORMAL,0,0,0,0,20960961020,2903716807,16318578,5956133,4,4.0,0.004,0.004,0.0,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,61.1501934678715,0.0163531780242919,0.0120861530303955,0.0242656707763671,0.0268492603302001,0.0063056090044634,1.0,NORMAL,0,0,0,0,20960964212,2903727331,16318627,5956220,4,4.0,0.004,0.004,0.0,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,61.65754757753676,0.016218614578247,0.011573314666748,0.0256616115570068,0.0293331050872802,0.0076199778937063,1.0,NORMAL,0,0,0,0,20960967284,2903737725,16318674,5956305,4,4.0,0.004,0.004,0.0,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,68.8905386672273,0.0145157814025878,0.0115225315093994,0.0200092315673828,0.0215728950500488,0.0043707550506063,1.0,NORMAL,0,0,0,0,20960970356,2903748081,16318721,5956390,4,4.0,0.004,0.004,0.0,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,58.2964871754244,0.0171536922454834,0.0180470943450927,0.0247636318206787,0.02698166847229,0.0067641730823001,1.0,NORMAL,0,0,0,0,20960973548,2903758563,16318770,5956477,4,4.0,0.005,0.0043333333333333,0.0005773502691897,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,89.90041796163327,0.0111234188079833,0.010416030883789,0.013477611541748,0.0153128433227539,0.0022278499511621,1.0,NORMAL,0,0,0,0,20960977740,2903770474,16318828,5956577,4,4.0,0.004,0.0043333333333333,0.0005773502691897,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,68.77509190664057,0.014540147781372,0.0119297504425048,0.0206058979034423,0.0250479793548583,0.0055714581303738,1.0,NORMAL,0,0,0,0,20960981753,2903781169,16318880,5956666,4,4.0,0.004,0.0043333333333333,0.0005773502691897,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,103.70697115503488,0.0096425533294677,0.0094423294067382,0.010465383529663,0.0105263233184814,0.0006880782894644,1.0,NORMAL,0,0,0,0,20960984885,2903791377,16318928,5956751,4,4.0,0.004,0.004,0.0,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,67.12024759399195,0.0148986339569091,0.013939619064331,0.0206527233123779,0.0229588222503662,0.004843511541603,1.0,NORMAL,0,0,0,0,20960988017,2903801831,16318976,5956837,4,4.0,0.004,0.004,0.0,0,18874368,0,4,0
0,1,1,0,4,2,2.0,50,0.0,21.1977208795052,0.0471748828887939,0.0441083908081054,0.0929884910583496,0.1218709468841552,0.0417461143093492,1.0,ATTACK,0,0,0,0,20960991527,2903813305,16319030,5956931,4,4.0,0.004,0.004,0.0,0,18874368,0,4,0
0,1,1,0,4,2,2.0,50,0.0,60.748628402922215,0.0164612770080566,0.0182664394378662,0.020405626296997,0.0204892253875732,0.0040327077928387,1.0,ATTACK,0,0,0,0,20960994659,2903824329,16319078,5957016,4,4.0,0.004,0.004,0.0,0,18874368,0,4,0
0,1,1,0,2,2,1.0,50,0.0,63.64707417669963,0.0157116413116455,0.0154707431793212,0.0212038040161132,0.0214288520812988,0.0048093137357419,1.0,ATTACK,0,0,0,0,20960998184,2903836450,16319132,5957110,4,4.0,0.023,0.0103333333333333,0.0109696551146028,0,18874368,0,4,0
0,1,1,0,2,2,1.0,50,0.0,49.86048634820401,0.0200559616088867,0.0237109661102294,0.0252342700958251,0.0259494113922119,0.0056428333790139,1.0,ATTACK,0,0,0,0,20961001316,2903847672,16319180,5957196,2,3.333333333333333,0.039,0.022,0.0175214154679352,0,10485760,0,2,0
0,1,1,0,2,4,0.5,50,0.0,51.93348439260552,0.0192553997039794,0.019266128540039,0.0278778076171875,0.0326916217803955,0.0077713106078402,1.0,ATTACK,0,0,0,0,20961006342,2903860492,16319246,5957295,4,3.333333333333333,0.04,0.034,0.0095393920141694,0,10485760,2,2,0
0,1,1,0,2,4,0.5,50,0.0,74.46215026274677,0.0134296417236328,0.0124375820159912,0.0168744087219238,0.0191248035430908,0.0031072536648062,1.0,ATTACK,0,0,0,0,20961043225,2903883823,16319360,5957438,4,3.333333333333333,0.04,0.0396666666666666,0.0005773502691893,0,10485760,0,4,0
0,1,1,0,4,4,1.0,50,0.0,52.36635312389975,0.0190962314605712,0.0202410221099853,0.0238926887512207,0.0244692134857177,0.0051115681651365,1.0,ATTACK,0,0,0,0,20961048063,2903897569,16319418,5957533,4,4.0,0.066,0.0486666666666666,0.0150111069989302,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,51.40771427520867,0.0194523334503173,0.0204341411590576,0.0244179725646972,0.0261885738372802,0.0045259609124352,1.0,ATTACK,0,0,0,0,20961052021,2903911011,16319478,5957632,4,4.0,0.042,0.0493333333333333,0.0144683562761404,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,37.037824587306325,0.0269994258880615,0.0174024105072021,0.0471951007843017,0.0489384078979492,0.0162931743378247,1.0,ATTACK,0,0,0,0,20961055186,2903922086,16319526,5957718,4,4.0,0.042,0.0499999999999999,0.013856406460551,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,56.52411332034208,0.0176915645599365,0.0158092975616455,0.0256146907806396,0.0271135520935058,0.0064990362462585,1.0,ATTACK,0,0,0,0,20961058558,2903934252,16319578,5957812,4,4.0,0.042,0.042,0.0,0,20971520,0,4,0
0,1,1,0,4,4,1.0,50,0.0,49.31852708912437,0.0202763557434082,0.0128231048583984,0.0373161315917968,0.0498445796966552,0.0156457936880455,1.0,ATTACK,0,0,0,0,20961061810,2903945374,16319628,5957899,4,4.0,0.042,0.042,0.0,0,20971520,0,4,0
0,1,1,0,4,4,1.0,50,0.0,44.64980018693221,0.0223965167999267,0.0210661888122558,0.0266027927398681,0.0281410503387451,0.0034776145968447,1.0,ATTACK,0,0,0,0,20961065386,2903957670,16319682,5957995,4,4.0,0.041,0.0416666666666666,0.0005773502691892,0,20971520,0,4,0
0,1,1,0,4,4,1.0,50,0.0,83.0088425519114,0.0120469093322753,0.0113303661346435,0.0137166023254394,0.0144479656219482,0.0013689166226319,1.0,NORMAL,0,0,0,0,20961068998,2903969996,16319738,5958097,4,4.0,0.041,0.0413333333333333,0.0005773502691893,0,20971520,0,4,0
0,1,1,0,4,4,1.0,50,0.0,74.30148556770794,0.0134586811065673,0.0110206604003906,0.0191080570220947,0.023543357849121,0.0053165659202115,1.0,NORMAL,0,0,0,0,20961072283,2903980583,16319788,5958186,4,4.0,0.041,0.041,0.0,0,20971520,0,4,0
0,1,1,0,4,4,1.0,50,0.0,90.34736193623154,0.0110683917999267,0.0112073421478271,0.0117281436920166,0.0118855571746826,0.0006144797224163,1.0,NORMAL,0,0,0,0,20961075799,2903991923,16319841,5958280,4,4.0,0.011,0.0309999999999999,0.0173205080756887,0,20971520,0,4,0
0,1,1,0,4,4,1.0,50,0.0,98.8732938874614,0.0101139545440673,0.0102899074554443,0.0103174209594726,0.0103233432769775,0.0003226067157964,1.0,NORMAL,0,0,0,0,20961078931,2904002265,16319889,5958366,4,4.0,0.004,0.0186666666666666,0.0196553639837407,0,20971520,0,4,0
0,1,1,0,4,4,1.0,50,0.0,77.78263240077591,0.0128563404083251,0.0134694576263427,0.0148304939270019,0.0155863189697265,0.0019592106155813,1.0,NORMAL,0,0,0,0,20961082246,2904012541,16319937,5958450,4,4.0,0.004,0.0063333333333333,0.0040414518843274,0,20971520,0,4,0
0,1,1,0,4,4,1.0,50,0.0,58.17681473816783,0.0171889781951904,0.0132815837860107,0.0289585590362548,0.0377823829650878,0.0109381547955886,1.0,NORMAL,0,0,0,0,20961085378,2904022937,16319985,5958536,4,4.0,0.004,0.004,0.0,0,20971520,0,4,0
0,1,1,0,4,4,1.0,50,0.0,71.03451546252074,0.0140776634216308,0.0132999420166015,0.0191616058349609,0.0199496173858642,0.0042630878919495,1.0,NORMAL,0,0,0,0,20961088603,2904033496,16320034,5958624,4,4.0,0.005,0.0043333333333333,0.0005773502691898,0,20971520,0,4,0
0,1,1,0,4,4,1.0,50,0.0,60.12201275170864,0.0166328430175781,0.0135762691497802,0.0269813537597656,0.0343310356140136,0.0094625773259462,1.0,NORMAL,0,0,0,0,20961091795,2904043870,16320083,5958710,4,4.0,0.005,0.0046666666666666,0.0005773502691898,0,20971520,0,4,0
0,1,1,0,4,4,1.0,50,0.0,93.82306887017832,0.0106583595275878,0.0098133087158203,0.0126077651977539,0.0139714431762695,0.0017606483146078,1.0,NORMAL,0,0,0,0,20961095227,2904055360,16320136,5958805,4,4.0,0.004,0.0046666666666666,0.0005773502691898,0,20971520,0,4,0
0,1,1,0,4,4,1.0,50,0.0,65.8866404647232,0.015177583694458,0.016942024230957,0.019725227355957,0.0200205707550048,0.0045011368159884,1.0,NORMAL,0,0,0,0,20961098419,2904065792,16320185,5958891,4,4.0,0.004,0.0043333333333333,0.0005773502691898,0,20971520,0,4,0
0,1,1,0,4,4,1.0,50,0.0,72.43998314346706,0.0138045310974121,0.0102410316467285,0.0208061218261718,0.0237511444091796,0.0056814425988525,1.0,NORMAL,0,0,0,0,20961101551,2904075924,16320233,5958974,4,4.0,0.004,0.004,0.0,0,20971520,0,4,0
0,1,1,0,4,4,1.0,50,0.0,78.36480901597076,0.0127608299255371,0.0123300552368164,0.0157920837402343,0.0165588092803955,0.0025256401334583,1.0,NORMAL,0,0,0,0,20961104683,2904086050,16320281,5959057,4,4.0,0.004,0.004,0.0,0,20971520,0,4,0
0,1,1,0,4,4,1.0,50,0.0,21.724198298446268,0.0460316181182861,0.0357980728149414,0.0765360355377197,0.0830839729309082,0.0248567203907394,1.0,ATTACK,0,0,0,0,20961108704,2904097723,16320337,5959154,4,4.0,0.004,0.004,0.0,0,20971520,0,4,0
0,1,1,0,4,2,2.0,50,0.0,51.90880356033435,0.0192645549774169,0.0191130638122558,0.0260215282440185,0.0296759414672851,0.0061031151759388,1.0,ATTACK,0,0,0,0,20961112684,2904109001,16320389,5959242,4,4.0,0.024,0.0106666666666666,0.0115470053837925,0,20971520,0,4,0
0,1,1,0,4,2,2.0,50,0.0,67.87448822720285,0.014733076095581,0.0143971443176269,0.0202858924865722,0.0211482334136962,0.0047433045592956,1.0,ATTACK,0,0,0,0,20961115996,2904120999,16320440,5959334,4,4.0,0.024,0.0173333333333333,0.0115470053837925,0,20971520,0,4,0
0,1,1,0,2,2,1.0,50,0.0,65.66178335373701,0.0152295589447021,0.0133764743804931,0.0210277557373046,0.0225643825531005,0.0046875460832636,1.0,ATTACK,0,0,0,0,20961119308,2904132071,16320491,5959421,4,4.0,0.042,0.0299999999999999,0.0103923048454132,0,20971520,0,4,0
0,1,1,0,2,4,0.5,50,0.0,35.56544449343689,0.0281171798706054,0.0264122486114501,0.0370163440704345,0.0394554805755615,0.0075055633673615,1.0,ATTACK,0,0,0,0,20961165545,2904166036,16320655,5959617,4,4.0,0.04,0.0353333333333333,0.0098657657246324,0,10485760,1,3,0
0,1,1,0,4,4,1.0,50,0.0,44.589327402695154,0.0224268913269042,0.0188171863555908,0.0340896606445312,0.0405109977722168,0.0100555052427816,1.0,ATTACK,0,0,0,0,20961168557,2904176770,16320701,5959699,4,4.0,0.066,0.0493333333333333,0.0144683562761404,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,65.99632436242794,0.015152359008789,0.0146994590759277,0.0189798355102539,0.0209940242767333,0.003354882061128,1.0,ATTACK,0,0,0,0,20961171989,2904188862,16320754,5959793,4,4.0,0.066,0.0573333333333333,0.0150111069989302,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,47.51051181673191,0.0210479736328125,0.0195765495300292,0.0277876853942871,0.0323242664337158,0.0061094813074229,1.0,ATTACK,0,0,0,0,20961175481,2904200310,16320808,5959885,4,4.0,0.041,0.0576666666666666,0.0144337567297406,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,58.61159011193248,0.0170614719390869,0.0166249275207519,0.0202165603637695,0.0204632377624511,0.0027146073984509,1.0,ATTACK,0,0,0,0,20961179564,2904212853,16320865,5959984,4,4.0,0.041,0.0493333333333333,0.0144337567297406,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,30.68555366802598,0.0325886249542236,0.0352663993835449,0.0389568328857421,0.0396609020233154,0.0063073577334691,1.0,ATTACK,0,0,0,0,20961183606,2904225439,16320925,5960085,4,4.0,0.041,0.041,0.0,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,49.06330274800088,0.0203818321228027,0.0153496265411376,0.0323921680450439,0.0423074150085449,0.0115839871669517,1.0,ATTACK,0,0,0,0,20961186738,2904236479,16320973,5960170,4,4.0,0.042,0.0413333333333333,0.0005773502691893,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,58.58833849704006,0.0170682430267333,0.0186772346496582,0.0191666603088378,0.0193463039398193,0.0023724374976673,1.0,ATTACK,0,0,0,0,20961190170,2904248603,16321026,5960264,4,4.0,0.042,0.0416666666666666,0.0005773502691893,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,69.71312320078717,0.0143445014953613,0.015514850616455,0.0170641422271728,0.0173063564300537,0.0027851929972084,1.0,NORMAL,0,0,0,0,20961193986,2904261069,16321084,5960367,4,4.0,0.026,0.0366666666666666,0.0092376043070339,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,57.125517211321856,0.0175053119659423,0.0143346786499023,0.0277230262756347,0.0313775253295898,0.0083346704773376,1.0,NORMAL,0,0,0,0,20961197118,2904271459,16321132,5960453,4,4.0,0.026,0.0313333333333333,0.0092376043070339,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,48.59907165584062,0.020576524734497,0.0192830562591552,0.0296135425567626,0.0312792587280273,0.0076738983128683,1.0,NORMAL,0,0,0,0,20961200343,2904281974,16321181,5960540,4,4.0,0.026,0.026,0.0,0,18874368,0,4,0
0,1,1,0,4,4,1.0,50,0.0,92.64798526221853,0.0107935428619384,0.0106639862060546,0.0124632835388183,0.012957067489624,0.0014242682962518,1.0,NORMAL,0,0,0,0,20961203968,2904293625,16321236,5960636,4,4.0,0.004,0.0186666666666666,0.0127017059221717,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,87.83956305393134,0.0113843917846679,0.0103085041046142,0.0142888069152832,0.0158269786834716,0.0024531939232154,1.0,NORMAL,0,0,0,0,20961207220,2904304139,16321286,5960723,4,4.0,0.004,0.0113333333333333,0.0127017059221717,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,64.82354868523137,0.01542649269104,0.0111162662506103,0.0259975433349609,0.0332825088500976,0.0095003444724464,1.0,NORMAL,0,0,0,0,20961210292,2904314367,16321333,5960807,4,4.0,0.004,0.004,0.0,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,71.0872475941575,0.0140672206878662,0.0105364322662353,0.020779800415039,0.0209345531463623,0.005470946264139,1.0,NORMAL,0,0,0,0,20961213484,2904324859,16321382,5960893,4,4.0,0.004,0.004,0.0,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,59.240410500357335,0.0168803691864013,0.0142014026641845,0.0258898258209228,0.0313029956817626,0.0078638143515575,1.0,NORMAL,0,0,0,0,20961216616,2904335259,16321430,5960978,4,4.0,0.004,0.004,0.0,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,69.34957655843361,0.0144196987152099,0.0098488330841064,0.0237229824066162,0.0318454837799072,0.009166472670245,1.0,NORMAL,0,0,0,0,20961220586,2904347314,16321491,5961080,4,4.0,0.004,0.004,0.0,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,80.67086211937037,0.0123960494995117,0.0121407508850097,0.0151625156402587,0.0160278606414794,0.002417762959807,1.0,NORMAL,0,0,0,0,20961223778,2904357830,16321540,5961167,4,4.0,0.004,0.004,0.0,0,19922944,0,4,0
0,1,1,0,4,4,1.0,50,0.0,61.66570611966456,0.0162164688110351,0.0133512020111083,0.0247156620025634,0.0288891792297363,0.0071180739545159,1.0,NORMAL,0,0,0,0,20961226850,2904368220,16321587,5961253,4,4.0,0.004,0.004,0.0,0,19922944,0,4,0
0,1,1,0,4,3,1.3333333333333333,50,0.0,79.6466482091247,0.012555456161499,0.0124754905700683,0.0134437561035156,0.0135125923156738,0.0007678557721329,1.0,NORMAL,0,0,0,0,20961229922,2904378598,16321634,5961338,4,4.0,0.004,0.004,0.0,0,19922944,0,4,0
0,1,1,0,1,1,1.0,50,0.0,8.576053076890991,0.1166037559509277,0.1327283382415771,0.1636154174804687,0.1784463596343994,0.0447896121304644,1.0,ATTACK,0,0,0,0,20961290798,2904570306,16322545,5962946,1,1.0,0.001,0.001,0.0,0,5242880,0,1,0
0,1,1,0,1,1,1.0,50,0.0,7.572875974887462,0.1320502281188965,0.1329412460327148,0.1655735492706299,0.1834081363677978,0.0301490151006978,1.0,ATTACK,0,0,0,0,20961294323,2904582195,16322599,5963036,1,1.0,0.001,0.001,0.0,0,5242880,0,1,0
0,1,1,0,1,1,1.0,50,0.0,6.5793210331640255,0.1519913673400879,0.1635360717773437,0.2347047805786133,0.2607425498962402,0.0748893597897923,1.0,ATTACK,0,0,0,0,20961298139,2904595665,16322657,5963141,1,1.0,0.043,0.015,0.0242487113059642,0,5242880,0,1,0
0,1,1,0,1,2,0.5,50,0.0,6.963509141724202,0.1436057567596435,0.1341364383697509,0.219530439376831,0.2462782001495361,0.06457705607073,1.0,ATTACK,0,0,0,0,20961318320,2904614920,16322747,5963270,2,1.3333333333333333,0.07,0.038,0.0347706773014274,0,5242880,1,1,0
0,1,1,0,2,4,0.5,50,0.0,5.155722510952351,0.1939592361450195,0.1954686641693115,0.2656167030334472,0.2768100547790527,0.0627562173244676,1.0,ATTACK,0,0,0,0,20961322624,2904628030,16322804,5963370,4,2.333333333333333,0.087,0.0666666666666666,0.0221885856541901,0,9437184,2,2,0
0,1,1,0,2,4,0.5,50,0.0,7.081554209133496,0.1412119388580322,0.1604297161102295,0.1866723537445068,0.2001019382476806,0.0458485844241562,1.0,ATTACK,0,0,0,0,20961359284,2904652742,16322919,5963521,4,3.333333333333333,0.087,0.0813333333333333,0.0098149545762236,0,9437184,0,4,0
0,1,1,0,4,5,0.8,50,0.0,7.561487164972336,0.132249116897583,0.1146674156188964,0.1825364589691162,0.2177286720275879,0.0457423846853025,1.0,ATTACK,0,0,0,0,20961380310,2904671850,16323012,5963651,5,4.333333333333333,0.103,0.0923333333333333,0.0092376043070339,0,17825792,0,5,0
0,1,1,0,5,5,1.0,50,0.0,7.86752011380629,0.1271048545837402,0.1071743965148925,0.1986637592315674,0.2487766075134277,0.0654419792478474,1.0,ATTACK,0,0,0,0,20961384426,2904685342,16323075,5963759,5,4.666666666666667,0.089,0.093,0.0087177978870813,0,23068672,0,5,0
0,1,1,0,5,5,1.0,50,0.0,7.091623766072506,0.1410114288330078,0.1272554397583007,0.1931421279907226,0.2034854125976562,0.0434915362147238,1.0,ATTACK,0,0,0,0,20961387798,2904697160,16323127,5963851,5,5.0,0.072,0.088,0.01552417469626,0,23068672,0,5,0
0,1,1,0,5,5,1.0,50,0.0,5.890709280438954,0.1697588443756103,0.1571207046508789,0.2066016674041748,0.2224041271209716,0.0307703008033241,1.0,ATTACK,0,0,0,0,20961391410,2904710180,16323183,5963952,5,5.0,0.075,0.0786666666666666,0.0090737717258774,0,24117248,0,5,0
0,1,1,0,5,5,1.0,50,0.0,68.15440712888277,0.014672565460205,0.0141518115997314,0.0184494495391845,0.0196395778656005,0.0031888604597063,1.0,NORMAL,0,0,0,0,20961395679,2904724451,16323248,5964063,5,5.0,0.061,0.0693333333333333,0.0073711147958319,0,24117248,0,5,0
0,1,1,0,5,5,1.0,50,0.0,78.67555532212623,0.012710428237915,0.0115206241607666,0.0161040306091308,0.0184941577911376,0.0030929933251674,1.0,NORMAL,0,0,0,0,20961399255,2904735609,16323302,5964156,5,5.0,0.061,0.0656666666666666,0.0080829037686547,0,24117248,0,5,0
0,1,1,0,5,5,1.0,50,0.0,67.07173308856217,0.0149094104766845,0.0124545097351074,0.0221873760223388,0.0251130008697509,0.005959476283363,1.0,NORMAL,0,0,0,0,20961402387,2904745865,16323350,5964241,5,5.0,0.005,0.0423333333333333,0.032331615074619,0,24117248,0,5,0
